Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2023-08-16 00:00:00-04:00,33.073477259978006,33.33496269001408,33.04442044985009,33.083160400390625,33566500,0.0,0.0,0.0
2023-08-17 00:00:00-04:00,33.18969799812274,33.23812109575944,32.82167580608184,32.91852569580078,38205400,0.0,0.0,0.0
2023-08-18 00:00:00-04:00,32.686083388070905,33.0056824211989,32.6570302739483,32.90883255004883,40860000,0.0,0.0,0.0
2023-08-21 00:00:00-04:00,32.957257340630996,33.02505040671512,32.60860517537265,32.870094299316406,32308300,0.0,0.0,0.0
2023-08-22 00:00:00-04:00,32.87977969975496,32.918519648525844,32.51175757532133,32.5601806640625,43133000,0.0,0.0,0.0
2023-08-23 00:00:00-04:00,32.61828691785637,32.88945913985756,32.56986383456251,32.87977600097656,30240500,0.0,0.0,0.0
2023-08-24 00:00:00-04:00,32.83136195232966,33.22843725571898,32.76356887817383,32.76356887817383,35784900,0.0,0.0,0.0
2023-08-25 00:00:00-04:00,32.89915571785699,33.0444250107671,32.64734969903329,32.91852569580078,40347200,0.0,0.0,0.0
2023-08-28 00:00:00-04:00,33.02505152954933,33.218747593994536,32.99599841293835,33.10253143310547,34905300,0.0,0.0,0.0
2023-08-29 00:00:00-04:00,33.07347736029862,33.412442692443946,33.02505057475354,33.40275955200195,43394300,0.0,0.0,0.0
2023-08-30 00:00:00-04:00,33.45118358105032,33.61582283429584,33.3543337016896,33.42212677001953,33799900,0.0,0.0,0.0
2023-08-31 00:00:00-04:00,33.518971835639995,33.528654974962876,33.25748274058682,33.29622268676758,27999700,0.0,0.0,0.0
2023-09-01 00:00:00-04:00,33.49960843036673,33.70298764602259,33.47055531225742,33.59645462036133,41075700,0.0,0.0,0.0
2023-09-05 00:00:00-04:00,33.5577173417087,33.69330348136082,33.24780510980522,33.25748825073242,38612300,0.0,0.0,0.0
2023-09-06 00:00:00-04:00,33.170324150346204,33.30591028568895,32.99599806363549,33.23811721801758,35672800,0.0,0.0,0.0
2023-09-07 00:00:00-04:00,33.10252829758474,33.296224343682766,33.054105209671434,33.15095138549805,47632600,0.0,0.0,0.0
2023-09-08 00:00:00-04:00,33.18000242491895,33.28653542833459,33.05410314310463,33.21874237060547,39720800,0.0,0.0,0.0
2023-09-11 00:00:00-04:00,33.373695373535156,33.5480214185636,33.28653235102093,33.373695373535156,28965100,0.0,0.0,0.0
2023-09-12 00:00:00-04:00,33.36402228659615,33.838573789793166,33.32528233282018,33.59645462036133,48615200,0.0,0.0,0.0
2023-09-13 00:00:00-04:00,33.75141074101989,33.79015069479586,33.47055531225742,33.59645462036133,31994900,0.0,0.0,0.0
2023-09-14 00:00:00-04:00,33.82889203932347,33.95479504704876,33.66424907622955,33.906368255615234,65685500,0.0,0.0,0.0
2023-09-15 00:00:00-04:00,33.68361743087062,33.935423434187946,33.664247454119646,33.7320442199707,51800200,0.0,0.0,0.0
2023-09-18 00:00:00-04:00,33.68826305445971,33.87309480494012,33.58125383172288,33.82445526123047,32458700,0.155,0.0,0.0
2023-09-19 00:00:00-04:00,33.85363763658486,33.921733738745885,33.57152309279817,33.78554153442383,36112900,0.0,0.0,0.0
2023-09-20 00:00:00-04:00,33.90228141107406,34.009290645243695,33.54234429601597,33.55207443237305,31618000,0.0,0.0,0.0
2023-09-21 00:00:00-04:00,33.43533337786967,33.43533337786967,32.9975700378418,32.9975700378418,48103300,0.0,0.0,0.0
2023-09-22 00:00:00-04:00,33.046211459151735,33.07539444321229,32.7446403503418,32.7446403503418,41688300,0.0,0.0,0.0
2023-09-25 00:00:00-04:00,32.67654165859485,32.84191683645112,32.56953244423654,32.82246398925781,40141700,0.0,0.0,0.0
2023-09-26 00:00:00-04:00,32.579262646112795,32.725181266118256,32.32633110056888,32.384700775146484,46165400,0.0,0.0,0.0
2023-09-27 00:00:00-04:00,32.47225942121713,32.47225942121713,32.053952620316274,32.33606719970703,49360900,0.0,0.0,0.0
2023-09-28 00:00:00-04:00,32.36524978671587,32.686273774740386,32.355519650465624,32.56953811645508,63638100,0.0,0.0,0.0
2023-09-29 00:00:00-04:00,32.725183277654985,32.77382282064656,32.19014088282916,32.26796340942383,52860500,0.0,0.0,0.0
2023-10-02 00:00:00-04:00,32.160955746774576,32.23877826816078,31.82047154670279,31.995576858520508,49350600,0.0,0.0,0.0
2023-10-03 00:00:00-04:00,31.83993196430441,31.927484630826065,31.363259221766068,31.489721298217773,52921800,0.0,0.0,0.0
2023-10-04 00:00:00-04:00,31.499454940775212,31.742656406971218,31.334076014062795,31.72319984436035,40136000,0.0,0.0,0.0
2023-10-05 00:00:00-04:00,31.63564641297851,31.927487423255773,31.567550300945808,31.869117736816406,41407800,0.0,0.0,0.0
2023-10-06 00:00:00-04:00,31.7329182756992,32.3263302974725,31.625909063778252,32.14149856567383,54057800,0.0,0.0,0.0
2023-10-09 00:00:00-04:00,31.849656035802713,32.22904961483986,31.820469345213027,32.160953521728516,61396600,0.0,0.0,0.0
2023-10-10 00:00:00-04:00,32.25823605235218,32.598716554406295,32.248509628418844,32.39442825317383,44743400,0.0,0.0,0.0
2023-10-11 00:00:00-04:00,32.49171653346254,32.61817862074456,32.19987181275688,32.44307327270508,35746400,0.0,0.0,0.0
2023-10-12 00:00:00-04:00,32.540352084564745,32.540352084564745,32.015036104999346,32.2387809753418,41991200,0.0,0.0,0.0
2023-10-13 00:00:00-04:00,32.4430731743322,32.74464431969906,32.1317756034192,32.306880950927734,53213800,0.0,0.0,0.0
2023-10-16 00:00:00-04:00,32.55007895543604,32.803010524307815,32.48198285096119,32.647361755371094,45589300,0.0,0.0,0.0
2023-10-17 00:00:00-04:00,32.50144171317906,33.017027600998446,32.49171528797628,32.80301284790039,41925200,0.0,0.0,0.0
2023-10-18 00:00:00-04:00,32.63763117220605,32.6668178672659,32.17068487180102,32.2387809753418,46942100,0.0,0.0,0.0
2023-10-19 00:00:00-04:00,32.18041435184254,32.35551596383939,31.79129058728252,31.810747146606445,66656200,0.0,0.0,0.0
2023-10-20 00:00:00-04:00,31.80101929161491,31.85938897377182,31.295159845800185,31.3243465423584,59921300,0.0,0.0,0.0
2023-10-23 00:00:00-04:00,31.256249415438106,31.47999428996627,31.10059879024493,31.129783630371094,55913700,0.0,0.0,0.0
2023-10-24 00:00:00-04:00,31.275707298067477,31.489722046123862,31.178424493533168,31.34380340576172,35825000,0.0,0.0,0.0
2023-10-25 00:00:00-04:00,31.22706413269043,31.44108259233943,31.139511463830342,31.22706413269043,59240100,0.0,0.0,0.0
2023-10-26 00:00:00-04:00,31.149243453569117,31.470267451188075,31.100602048263298,31.15896987915039,56046100,0.0,0.0,0.0
2023-10-27 00:00:00-04:00,31.120055965587852,31.15896723104567,30.507189154659308,30.594741821289062,73057300,0.0,0.0,0.0
2023-10-30 00:00:00-04:00,30.808756966088062,31.217335439252146,30.730932583365362,31.139509201049805,48978100,0.0,0.0,0.0
2023-10-31 00:00:00-04:00,31.197879269619932,31.48972024460764,31.139509590238657,31.47999382019043,41050100,0.0,0.0,0.0
2023-11-01 00:00:00-04:00,31.53836185765845,31.810750001681516,31.470265749392578,31.684284210205078,51764100,0.0,0.0,0.0
2023-11-02 00:00:00-04:00,31.97612963822529,32.45280617314308,31.917763657881135,32.433349609375,47417000,0.0,0.0,0.0
2023-11-03 00:00:00-04:00,32.74464206275808,33.01702649079278,32.73491563788235,32.86137771606445,58801300,0.0,0.0,0.0
2023-11-06 00:00:00-05:00,32.948927047998964,32.99756658937234,32.58898998868503,32.764095306396484,40599700,0.0,0.0,0.0
2023-11-07 00:00:00-05:00,32.66681456266227,32.793276621611085,32.60844488940662,32.7154541015625,27442000,0.0,0.0,0.0
2023-11-08 00:00:00-05:00,32.70572828305044,32.78355452432791,32.55007951145494,32.75436782836914,30165800,0.0,0.0,0.0
2023-11-09 00:00:00-05:00,32.861376943320835,32.910020199434186,32.55980953679086,32.6181755065918,34336600,0.0,0.0,0.0
2023-11-10 00:00:00-05:00,32.77382789903498,33.01702936263679,32.579269696921386,32.98784637451172,35146100,0.0,0.0,0.0
2023-11-13 00:00:00-05:00,32.871109060166006,33.02675784061562,32.82246951208043,32.939205169677734,28327300,0.0,0.0,0.0
2023-11-14 00:00:00-05:00,33.2991401000738,33.74662985071958,33.26995711532367,33.561798095703125,54296300,0.0,0.0,0.0
2023-11-15 00:00:00-05:00,33.6201657407167,33.84391060249354,33.61043560574948,33.74662780761719,35000200,0.0,0.0,0.0
2023-11-16 00:00:00-05:00,33.84390701556817,33.921729532262106,33.736897808025084,33.88282012939453,33222500,0.0,0.0,0.0
2023-11-17 00:00:00-05:00,34.0092866348079,34.0676563131882,33.921733972717085,34.057926177978516,31336100,0.0,0.0,0.0
2023-11-20 00:00:00-05:00,34.00928685387123,34.27194484183553,33.941190750801894,34.194122314453125,37285400,0.0,0.0,0.0
2023-11-21 00:00:00-05:00,34.14548066217117,34.26222002516132,34.116297676903365,34.17466735839844,27285700,0.0,0.0,0.0
2023-11-22 00:00:00-05:00,34.252493806702546,34.37895960892534,34.19412782949195,34.31086349487305,32719200,0.0,0.0,0.0
2023-11-24 00:00:00-05:00,34.31086033821683,34.47623553971193,34.301130202270315,34.417869567871094,13168500,0.0,0.0,0.0
2023-11-27 00:00:00-05:00,34.291401962978824,34.35949806716331,34.22330585879434,34.30112838745117,35017000,0.0,0.0,0.0
2023-11-28 00:00:00-05:00,34.26221792594404,34.40813655430222,34.20384824802523,34.29140090942383,39329300,0.0,0.0,0.0
2023-11-29 00:00:00-05:00,34.38868457484256,34.73889526707763,34.38868457484256,34.53460693359375,36651300,0.0,0.0,0.0
2023-11-30 00:00:00-05:00,34.61242760984129,34.92372512817383,34.50541839210964,34.92372512817383,37334500,0.0,0.0,0.0
2023-12-01 00:00:00-05:00,34.86536210490465,35.225299233355216,34.80699241746949,35.18638610839844,51267600,0.0,0.0,0.0
2023-12-04 00:00:00-05:00,34.98209727304645,35.28366842074781,34.94318414864115,35.14747619628906,41366600,0.0,0.0,0.0
2023-12-05 00:00:00-05:00,35.04046243644698,35.05018886081287,34.81671756643838,34.97236633300781,39510900,0.0,0.0,0.0
2023-12-06 00:00:00-05:00,35.1669274889624,35.29338955789043,34.748620741685414,34.79726028442383,35616100,0.0,0.0,0.0
2023-12-07 00:00:00-05:00,34.884816321260594,34.98209541615034,34.79726365147598,34.96263885498047,26050900,0.0,0.0,0.0
2023-12-08 00:00:00-05:00,34.9237312973983,35.20584217193721,34.884818172993,35.14747619628906,33213100,0.0,0.0,0.0
2023-12-11 00:00:00-05:00,35.157196228052634,35.429580627432976,35.157196228052634,35.36148452758789,31165700,0.0,0.0,0.0
2023-12-12 00:00:00-05:00,35.449035330578354,35.624140638431314,35.30311671467351,35.61441421508789,37245700,0.0,0.0,0.0
2023-12-13 00:00:00-05:00,35.62414822141839,36.2272905039457,35.55605211064268,36.188377380371094,56989000,0.0,0.0,0.0
2023-12-14 00:00:00-05:00,36.48021322502856,36.68450152845851,36.353747446779884,36.548309326171875,66865700,0.0,0.0,0.0
2023-12-15 00:00:00-05:00,36.24673689382442,36.42184220773808,36.17864079518678,36.33428955078125,69246200,0.0,0.0,0.0
2023-12-18 00:00:00-05:00,36.51417937647145,36.58261261656598,36.416418670431234,36.45552444458008,43434000,0.184,0.0,0.0
2023-12-19 00:00:00-05:00,36.43596605838408,36.73903016829962,36.338201637767135,36.729251861572266,32509000,0.0,0.0,0.0
2023-12-20 00:00:00-05:00,36.631493447069865,36.71947956642812,36.074249267578125,36.074249267578125,52985700,0.0,0.0,0.0
2023-12-21 00:00:00-05:00,36.23067182528866,36.43597154550462,36.0938016158128,36.42619323730469,27522200,0.0,0.0,0.0
2023-12-22 00:00:00-05:00,36.533729624471704,36.65104693844361,36.36753569034225,36.50440216064453,30331400,0.0,0.0,0.0
2023-12-26 00:00:00-05:00,36.53372943955159,36.719479987734445,36.47507451219414,36.65104675292969,17837600,0.0,0.0,0.0
2023-12-27 00:00:00-05:00,36.57283121828768,36.76835632324219,36.51417256800197,36.76835632324219,32640800,0.0,0.0,0.0
2023-12-28 00:00:00-05:00,36.709702601763006,36.9541080834383,36.69992802340194,36.87590026855469,25308000,0.0,0.0,0.0
2023-12-29 00:00:00-05:00,36.86612207781902,36.924780736166596,36.65104778920799,36.758583068847656,30218300,0.0,0.0,0.0
2024-01-02 00:00:00-05:00,36.660820865101854,36.93455380084185,36.59238763116685,36.915000915527344,31351900,0.0,0.0,0.0
2024-01-03 00:00:00-05:00,36.748806179451805,36.80746483411054,36.543506482143435,36.6021614074707,46909000,0.0,0.0,0.0
2024-01-04 00:00:00-05:00,36.72925692763281,37.042095658094176,36.68037657524794,36.748809814453125,36904200,0.0,0.0,0.0
2024-01-05 00:00:00-05:00,36.74880830233836,37.10075279195879,36.729255416322594,36.90522766113281,44852300,0.0,0.0,0.0
2024-01-08 00:00:00-05:00,36.914994340056474,37.15939976895585,36.719472980401676,37.13985061645508,39098300,0.0,0.0,0.0
2024-01-09 00:00:00-05:00,36.944333433164346,36.954108011506385,36.787914074369894,36.90522766113281,36338100,0.0,0.0,0.0
2024-01-10 00:00:00-05:00,36.84656894507643,36.99321372529796,36.72925535849821,36.96388626098633,37095500,0.0,0.0,0.0
2024-01-11 00:00:00-05:00,36.91499721883696,36.96388129189372,36.53372531671375,36.82701110839844,49043500,0.0,0.0,0.0
2024-01-12 00:00:00-05:00,37.00298855129832,37.139858754109326,36.61194201697627,36.758583068847656,41333900,0.0,0.0,0.0
2024-01-16 00:00:00-05:00,36.445743503658576,36.57283539579567,36.29910245519111,36.50440216064453,44042100,0.0,0.0,0.0
2024-01-17 00:00:00-05:00,36.19156103124725,36.582607530371575,36.17200814689133,36.43596649169922,38715900,0.0,0.0,0.0
2024-01-18 00:00:00-05:00,36.38708989587413,36.5337309496607,36.123131523860174,36.49462890625,42064900,0.0,0.0,0.0
2024-01-19 00:00:00-05:00,36.63149445878104,37.13007999602701,36.51417714350887,37.081199645996094,59417700,0.0,0.0,0.0
2024-01-22 00:00:00-05:00,37.23761874511646,37.442918451419686,37.169185509682045,37.257171630859375,51828800,0.0,0.0,0.0
2024-01-23 00:00:00-05:00,37.23761860267473,37.34515760918362,37.15940706000222,37.315826416015625,46255500,0.0,0.0,0.0
2024-01-24 00:00:00-05:00,37.47224931575222,37.667770712801804,37.43314354460966,37.46247100830078,43975500,0.0,0.0,0.0
2024-01-25 00:00:00-05:00,37.60911420738831,37.687322017060325,37.413589089211115,37.648216247558594,50693800,0.0,0.0,0.0
2024-01-26 00:00:00-05:00,37.58956625630642,37.853524641090715,37.55046048167202,37.785091400146484,38620200,0.0,0.0,0.0
2024-01-29 00:00:00-05:00,37.667768831067384,37.91217429450142,37.570008137426335,37.88284683227539,44175600,0.0,0.0,0.0
2024-01-30 00:00:00-05:00,37.92195069813638,38.400983293998536,37.90239781452326,38.361881256103516,43229300,0.0,0.0,0.0
2024-01-31 00:00:00-05:00,38.28367416030597,38.56718541157001,37.87307474481874,37.89262390136719,65780900,0.0,0.0,0.0
2024-02-01 00:00:00-05:00,37.824186805936826,37.98060614768524,37.3940345484615,37.95127868652344,63445600,0.0,0.0,0.0
2024-02-02 00:00:00-05:00,37.82418532199101,38.28366875193264,37.80463243887316,38.107696533203125,61778400,0.0,0.0,0.0
2024-02-05 00:00:00-05:00,37.89262140990693,38.00993871747388,37.71665290721933,37.88284683227539,37351300,0.0,0.0,0.0
2024-02-06 00:00:00-05:00,37.83396387917177,38.01971067602671,37.785083535718485,37.961055755615234,41055700,0.0,0.0,0.0
2024-02-07 00:00:00-05:00,38.1663562510667,38.293444400894,37.902397915582625,38.244564056396484,39018700,0.0,0.0,0.0
2024-02-08 00:00:00-05:00,38.06859590020845,38.2152406787006,37.85352161557335,38.09792709350586,47331500,0.0,0.0,0.0
2024-02-09 00:00:00-05:00,38.04904033440657,38.225012564469615,37.95127964185216,38.20546340942383,50680400,0.0,0.0,0.0
2024-02-12 00:00:00-05:00,38.20546308037373,38.54762923069859,38.1174769661,38.381431579589844,39952700,0.0,0.0,0.0
2024-02-13 00:00:00-05:00,38.08814910283784,38.18591353242318,37.56023237107201,37.86329650878906,62948300,0.0,0.0,0.0
2024-02-14 00:00:00-05:00,38.088151068456334,38.25434874266256,37.94151001050811,38.22501754760742,58722500,0.0,0.0,0.0
2024-02-15 00:00:00-05:00,38.342328887675386,38.95822794777366,38.33255058107183,38.88002014160156,58107900,0.0,0.0,0.0
2024-02-16 00:00:00-05:00,38.84091713009072,38.919128671144165,38.664944892052034,38.74315643310547,37900000,0.0,0.0,0.0
2024-02-20 00:00:00-05:00,38.469422445550265,38.772486594223,38.440094980280314,38.6356201171875,39952200,0.0,0.0,0.0
2024-02-21 00:00:00-05:00,38.58673196409722,38.752925872802734,38.44986551473243,38.752925872802734,40242400,0.0,0.0,0.0
2024-02-22 00:00:00-05:00,38.96800575918674,39.33950308944433,38.89957253115656,39.202632904052734,55188200,0.0,0.0,0.0
2024-02-23 00:00:00-05:00,39.34928630136507,39.56436433913145,39.31995883415403,39.39816665649414,42190500,0.0,0.0,0.0
2024-02-26 00:00:00-05:00,39.35905224374047,39.62301057871314,39.134199676022554,39.202632904052734,38370000,0.0,0.0,0.0
2024-02-27 00:00:00-05:00,39.24173980466134,39.31995134142968,39.046214692071835,39.31017303466797,42599500,0.0,0.0,0.0
2024-02-28 00:00:00-05:00,39.23196505373552,39.593684086361115,39.222186747017055,39.456817626953125,40040800,0.0,0.0,0.0
2024-02-29 00:00:00-05:00,39.55458088638621,39.64256700590867,39.271069642443685,39.4372673034668,37629700,0.0,0.0,0.0
2024-03-01 00:00:00-05:00,39.42749536076649,39.5154777568381,39.261297688634784,39.388389587402344,40794900,0.0,0.0,0.0
2024-03-04 00:00:00-05:00,39.31995109892055,39.59368401725879,39.31017279221915,39.48614501953125,53413200,0.0,0.0,0.0
2024-03-05 00:00:00-05:00,39.3492811278813,39.72077849081699,39.3492811278813,39.49592590332031,50770200,0.0,0.0,0.0
2024-03-06 00:00:00-05:00,39.554580506522086,39.81853886255451,39.37860826916713,39.70122528076172,58459500,0.0,0.0,0.0
2024-03-07 00:00:00-05:00,39.847870216119674,39.92608176450521,39.495929436380415,39.64257049560547,35505100,0.0,0.0,0.0
2024-03-08 00:00:00-05:00,39.7012239575541,39.916301958115454,39.66211818848269,39.71099853515625,47266600,0.0,0.0,0.0
2024-03-11 00:00:00-04:00,39.56435991969157,39.81853997556943,39.49592668428862,39.77943420410156,36233100,0.0,0.0,0.0
2024-03-12 00:00:00-04:00,39.86741758231835,40.06294269687371,39.730551120929015,39.94562911987305,53199300,0.0,0.0,0.0
2024-03-13 00:00:00-04:00,40.02383649313941,40.24868906716852,39.9945090315408,40.238914489746094,43471400,0.0,0.0,0.0
2024-03-14 00:00:00-04:00,40.24869342094835,40.32690496611338,39.70122752212009,39.91630554199219,65563400,0.0,0.0,0.0
2024-03-15 00:00:00-04:00,39.69145051911487,40.0629479121978,39.6132427007106,39.877201080322266,67568000,0.0,0.0,0.0
2024-03-18 00:00:00-04:00,40.017525192555446,40.15490697945837,39.821267636050095,40.10584259033203,39140600,0.153,0.0,0.0
2024-03-19 00:00:00-04:00,40.13528147495317,40.321727638237405,40.11565497196967,40.302101135253906,36748300,0.0,0.0,0.0
2024-03-20 00:00:00-04:00,40.25303557590158,40.81237779281932,40.18434468914835,40.78293991088867,52255300,0.0,0.0,0.0
2024-03-21 00:00:00-04:00,40.88106668903925,41.21470972704067,40.8320023070863,41.116580963134766,49209200,0.0,0.0,0.0
2024-03-22 00:00:00-04:00,41.165650397541896,41.25396779324577,40.61611951945411,40.64555740356445,32033000,0.0,0.0,0.0
2024-03-25 00:00:00-04:00,40.61611867960363,40.68480957002262,40.488548278808594,40.488548278808594,31784000,0.0,0.0,0.0
2024-03-26 00:00:00-04:00,40.63574216544717,40.75349743408196,40.49836039481117,40.62593078613281,30135500,0.0,0.0,0.0
2024-03-27 00:00:00-04:00,40.822194668247064,41.11658850067819,40.7142545055118,41.106773376464844,36670300,0.0,0.0,0.0
2024-03-28 00:00:00-04:00,41.15583135091749,41.430598635456775,41.087140465625794,41.33246612548828,41490200,0.0,0.0,0.0
2024-04-01 00:00:00-04:00,41.371725579629015,41.41097858973624,41.02827109962347,41.106773376464844,37537700,0.0,0.0,0.0
2024-04-02 00:00:00-04:00,40.979194152080204,41.03807365457808,40.82218588879148,40.89087677001953,36359800,0.0,0.0,0.0
2024-04-03 00:00:00-04:00,40.90069566426018,41.175459214512934,40.76331388913381,40.87125778198242,39715900,0.0,0.0,0.0
2024-04-04 00:00:00-04:00,41.214713541063574,41.29321955415118,40.36098123728591,40.4100456237793,52657500,0.0,0.0,0.0
2024-04-05 00:00:00-04:00,40.56705594305522,40.90069902868102,40.42967415662806,40.792755126953125,47540300,0.0,0.0,0.0
2024-04-08 00:00:00-04:00,40.80256359582812,41.038074121756125,40.78293709477206,40.969383239746094,35165700,0.0,0.0,0.0
2024-04-09 00:00:00-04:00,40.989016084501664,41.096959985329825,40.410047315546606,40.7338752746582,51953600,0.0,0.0,0.0
2024-04-10 00:00:00-04:00,40.34135317735408,40.498361454098045,39.997894998408,40.125465393066406,59492800,0.0,0.0,0.0
2024-04-11 00:00:00-04:00,40.10584116093749,40.16472067181436,39.5955632967897,39.84088897705078,56870800,0.0,0.0,0.0
2024-04-12 00:00:00-04:00,39.57593773028501,39.74275738421475,39.16378867011721,39.31098556518555,81234800,0.0,0.0,0.0
2024-04-15 00:00:00-04:00,39.82127006018444,39.97827836097042,38.996975545214745,39.11473083496094,71800600,0.0,0.0,0.0
2024-04-16 00:00:00-04:00,39.14416730709408,39.232484707055704,38.790897707247595,38.84977722167969,66751300,0.0,0.0,0.0
2024-04-17 00:00:00-04:00,39.02640869198826,39.20304347684155,38.790894397726284,38.94790267944336,41561900,0.0,0.0,0.0
2024-04-18 00:00:00-04:00,39.124538265168,39.42874345494741,38.99697160723036,39.085289001464844,48893400,0.0,0.0,0.0
2024-04-19 00:00:00-04:00,39.301172128998665,39.70350608362945,39.22266986006648,39.625003814697266,55513600,0.0,0.0,0.0
2024-04-22 00:00:00-04:00,39.84089039700228,40.33154177501154,39.674070725298144,40.10584259033203,50701200,0.0,0.0,0.0
2024-04-23 00:00:00-04:00,40.29229009820857,40.45910975992842,40.18434620256739,40.36098098754883,36488600,0.0,0.0,0.0
2024-04-24 00:00:00-04:00,40.25303319391005,40.41004146053676,40.14508930872187,40.35116195678711,33957500,0.0,0.0,0.0
2024-04-25 00:00:00-04:00,40.15490325333444,40.26284714541963,39.77219581293975,40.11565399169922,50365700,0.0,0.0,0.0
2024-04-26 00:00:00-04:00,40.04696657368599,40.28247713738876,39.95864917645423,40.05677795410156,35796900,0.0,0.0,0.0
2024-04-29 00:00:00-04:00,40.0469624142095,40.22359719032687,39.85070113592659,39.997894287109375,36596100,0.0,0.0,0.0
2024-04-30 00:00:00-04:00,39.90957479163973,39.99789217503484,39.60537338256836,39.60537338256836,34481600,0.0,0.0,0.0
2024-05-01 00:00:00-04:00,39.57593550256077,40.08620955842996,39.52686737805166,39.60537338256836,54717600,0.0,0.0,0.0
2024-05-02 00:00:00-04:00,39.880141255757536,39.93902076555878,39.41892778741301,39.70350646972656,37085100,0.0,0.0,0.0
2024-05-03 00:00:00-04:00,39.939021245405534,40.02733863948211,39.59556304916428,39.79182434082031,45012600,0.0,0.0,0.0
2024-05-06 00:00:00-04:00,40.09602846898616,40.302101135253906,40.00771107724675,40.302101135253906,42335600,0.0,0.0,0.0
2024-05-07 00:00:00-04:00,40.40023444689721,40.51799347803175,40.33154355042195,40.43948745727539,42601200,0.0,0.0,0.0
2024-05-08 00:00:00-04:00,40.40023145217784,40.65537225735026,40.29229129669871,40.5866813659668,28390900,0.0,0.0,0.0
2024-05-09 00:00:00-04:00,40.488542861381404,40.89087677001953,40.47873148265123,40.89087677001953,31594800,0.0,0.0,0.0
2024-05-10 00:00:00-04:00,41.03807840093228,41.12639579320751,40.9890140148622,41.04789352416992,34306800,0.0,0.0,0.0
2024-05-13 00:00:00-04:00,41.16564785676131,41.23433874436101,40.88106918334961,40.88106918334961,29570100,0.0,0.0,0.0
2024-05-14 00:00:00-04:00,41.03807855807798,41.116584570788895,40.881070276028865,41.08714294433594,30638300,0.0,0.0,0.0
2024-05-15 00:00:00-04:00,41.18528091159445,41.4306066187288,41.17546578702007,41.391353607177734,36138300,0.0,0.0,0.0
2024-05-16 00:00:00-04:00,41.4306066187288,41.587614921559855,41.3717271014022,41.391353607177734,36032700,0.0,0.0,0.0
2024-05-17 00:00:00-04:00,41.46003853391736,41.695552825927734,41.410974148232235,41.695552825927734,29813200,0.0,0.0,0.0
2024-05-20 00:00:00-04:00,41.60723615129343,41.66611191778102,41.10676967591244,41.12639617919922,35719600,0.0,0.0,0.0
2024-05-21 00:00:00-04:00,41.20490741736998,41.4306066187288,41.18528091159445,41.391353607177734,33413400,0.0,0.0,0.0
2024-05-22 00:00:00-04:00,41.30303110144734,41.479665888237385,41.067516804603024,41.15583419799805,38661100,0.0,0.0,0.0
