Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_5,EMA_5,SMA_10,EMA_10,SMA_20,EMA_20,SMA_50,EMA_50,SMA_200,EMA_200,RSI_14,MACD,MACD_Signal,MACD_Histogram,ATR_14,HV_20,OBV,VWAP,Volume_ROC,Volume_SMA_20,Volume_Ratio,Supertrend,Supertrend_Direction
2023-08-11 00:00:00-04:00,175.7993034466227,177.0881424893324,175.03590276334816,176.2652587890625,52036700,0.24,0.0,176.79786682128906,177.9901515162903,183.22946472167968,181.14110856172476,,183.9246525467017,,185.8241652979272,,186.75621532708718,22.434578727177012,-2.6658595924174335,-1.5687586163885683,-1.0971009760288652,3.3424482178158996,,-236775600.0,186.40631365398104,0.07755625225195373,,,186.51519889630694,-1.0
2023-08-14 00:00:00-04:00,176.44373225185288,178.14898275911253,175.78938877461678,177.92095947265625,43675600,0.0,0.0,176.96664733886718,177.96707709303502,181.57130279541016,180.54240299699674,,183.25249837259759,,185.24200767695206,,186.24817158942963,24.69722950709435,-2.6694781085122656,-1.7921215134045705,-0.8773565951076951,3.391471516229722,,-193100000.0,186.04929813027,0.12496104223922777,,,187.76489488359752,-1.0
2023-08-15 00:00:00-04:00,177.34590561297395,177.94075085454938,175.53159812671015,175.92816162109375,43622600,0.0,0.0,176.5487518310547,177.28723415413202,179.79702758789062,179.68800977119412,186.04338455200195,182.4459732220624,,184.57878581122037,,185.6816888843399,20.647214808428103,-2.769953032523972,-1.9899688416217567,-0.7799841909022154,3.3994828868869575,,-236722600.0,185.68872690965773,0.24015567830652929,57965230.0,0.7525649428114061,187.82394249823628,-1.0
2023-08-16 00:00:00-04:00,175.61093536777827,177.00883168990967,174.98633341606396,175.0557403564453,46964900,0.0,0.0,176.27518005371093,176.54325373074602,178.23550567626953,178.83313897677328,185.13787307739258,181.64412157521264,,183.9216893826738,,185.1234985698742,20.938833477244714,-2.8721023864947313,-2.168037948214729,-0.7040644382800023,3.2150971561932216,0.20704775695207575,-283687500.0,185.2991886399852,-0.06795887222088814,56288110.0,0.8343662631415409,186.5752859880509,-1.0
2023-08-17 00:00:00-04:00,175.6208683794121,175.98769046364208,171.99225246191062,172.50779724121094,66062900,0.0,0.0,175.53558349609375,175.19792175428665,176.5587921142578,177.66899357774562,184.20248794555664,180.66579233095536,,183.15690244287194,,184.48785107569367,11.710565506687985,-3.087871897184357,-2.3533722638843484,-0.7344996333000084,3.259328849128644,0.20914649304166374,-349750400.0,184.68633103093313,0.07883864182692313,56612195.0,1.1669376182993787,185.20492705382128,-1.0
2023-08-18 00:00:00-04:00,170.82237017622754,173.59836059602029,170.48528962334868,172.99359130859375,61172200,0.0,0.0,174.88125,174.46307946108888,175.83955841064454,176.81042232885386,183.35030212402344,179.8538591447963,,182.49432315575328,,183.93121554960769,11.30377301204635,-3.1856002919902835,-2.5208062251640873,-0.6647940668261962,3.394704073704588,0.2109341683456914,-288578200.0,184.1208398925012,-0.47245698398024094,56073220.0,1.0909343176653667,181.44320663624617,-1.0
2023-08-21 00:00:00-04:00,173.56861510861043,174.61952217759173,172.25001931121287,174.33200073242188,46311900,0.0,0.0,174.16345825195313,174.41938395588073,175.56505279541017,176.35612113678886,182.52493896484376,179.2756157794197,,181.9756682184705,,183.48357570538525,15.830912766305048,-3.1318919360962525,-2.6436032599517976,-0.4882886761444549,3.4614097719035226,0.21324166142886547,-242266300.0,183.77221284152324,-0.5253766034920436,56119925.0,0.8252309674326899,181.83019272376526,-1.0
2023-08-22 00:00:00-04:00,175.5415274877659,176.15620551446153,174.73847648439144,175.71006774902344,42038900,0.0,0.0,174.11983947753907,174.8496289255447,175.33429565429688,176.23787338537494,181.72540969848632,178.90574196637175,,181.58699116825434,,183.13390100222605,21.959147766889117,-2.957517412694841,-2.7066241767927335,-0.25089323590210766,3.3258020052167985,0.2154554798570971,-200227400.0,183.52866706767156,-0.3801674948026481,56357710.0,0.7459298825307132,183.59102350824062,-1.0
2023-08-23 00:00:00-04:00,176.9890180826326,179.99303161559698,176.80064510070915,179.56671142578125,52722800,0.0,0.0,175.02203369140625,176.42203127260962,175.6486068725586,176.8464156950305,181.0751510620117,178.97373022423952,,181.46446201540746,,182.9788697268616,33.340717233289354,-2.5163158130874024,-2.6684471209804466,0.1521313078930442,3.498066270796199,0.23302541654549203,-147504600.0,183.35912386038044,-0.12679513402949727,56620255.0,0.931165004467041,186.6610682964552,-1.0
2023-08-24 00:00:00-04:00,179.12057292485625,179.54689311295104,174.50053343712446,174.86737060546875,54945800,0.0,0.0,175.49394836425782,175.90380192890274,175.51476593017577,176.48498618465362,180.25328903198243,178.55453986319722,,181.07274706141476,,182.6377714440325,39.25453131830426,-2.4762529952779744,-2.6299151312053115,0.15366213592733713,3.2057705661086566,0.24656891636105205,-202450400.0,183.10571286849148,0.004734223369764923,56994535.0,0.964053834284287,185.8721662321028,-1.0
2023-08-25 00:00:00-04:00,175.8587845923081,177.6135940867137,174.3121656551708,177.07823181152344,51449600,0.0,0.0,176.31087646484374,176.29528315006948,175.59606323242187,176.59324189320685,179.4127639770508,178.40485818987858,,180.84025243595684,,182.411257438858,50.00246316922229,-2.258066140350479,-2.555401202133904,0.29733506178342495,3.032822500001631,0.2457552221853439,-151000800.0,182.88536272252867,-0.011282421829209022,57152445.0,0.9002169548476885,185.1860894396749,-1.0
2023-08-28 00:00:00-04:00,178.5455506421133,179.04126265908485,177.0187642861302,178.6446990966797,43820700,0.0,0.0,177.1734161376953,177.07842792520123,175.6684371948242,176.96734491265067,178.6198699951172,178.42902680111195,,180.71484483734824,,182.26237980966735,51.28098027175048,-1.9486485858132312,-2.433862607003231,0.48521402119,2.987048358745834,0.24888452214180776,-107180100.0,182.7599399835187,0.0033222211028582915,57402275.0,0.7633965726968138,187.15209435787784,-1.0
2023-08-29 00:00:00-04:00,178.15889276911417,183.31429463018617,177.96061099136716,182.54098510742188,53003900,0.0,0.0,178.539599609375,178.89928981524258,176.32971954345703,177.98320193760134,178.06337356567383,178.841106831065,,180.81731737849347,,182.27307567036888,61.422396968531416,-1.4014939359784933,-2.227132953883379,0.8256390179048858,3.0922301114033712,0.2653547090295994,-54176200.0,182.71293280906278,0.21505595723317739,58293715.0,0.9092558262927659,190.64289296934092,-1.0
2023-08-30 00:00:00-04:00,183.35394480054703,186.23899207960088,183.15566303930453,186.0406951904297,60813900,0.0,0.0,179.8343963623047,181.27976654991323,177.42821502685547,179.45111844626206,177.8318603515625,179.55904069226293,,181.10555267806018,,182.4137174144265,66.35885050154644,-0.7019529984310395,-1.9217945703044608,1.2198415718734212,3.133604328979459,0.2718502541443872,6637700.0,182.7980067552113,0.29487979320726754,58814945.0,1.0339871949212909,195.20542032751695,-1.0
2023-08-31 00:00:00-04:00,186.22906281435257,187.49808420340318,185.87214960318659,186.25880432128906,60794500,0.0,0.0,182.11268310546876,182.93944965388525,178.80331573486328,180.69089573507512,177.68105392456056,180.22415253423594,,181.3854494320477,,182.55342589041248,66.53544758314342,-0.1311951552774815,-1.563390730522425,1.4321955752449436,3.1031539628531988,0.27093720026804097,67432200.0,182.92453500317671,-0.07974823993497104,58792910.0,1.0340447513144018,196.4823586509047,-1.0
2023-09-01 00:00:00-04:00,187.86493132785435,188.2912363685708,186.66530168187228,187.83518981933594,45766500,0.0,0.0,184.26407470703126,184.57136556402705,180.2874755859375,181.99158898506644,178.06351699829102,180.97669296396884,,181.7305537445241,,182.74040181670512,66.44738141104341,0.43316656716163493,-1.1638260167609984,1.5969925839226333,3.0797852530521976,0.20651948756890434,113198700.0,183.04043387103607,-0.251841522783225,55283395.0,0.8278525586209023,196.9513190952144,-1.0
2023-09-05 00:00:00-04:00,186.66529992482816,188.350717612699,186.00104769428793,188.0731201171875,45280000,0.0,0.0,186.1497589111328,185.73861828418353,181.66158752441407,183.098527002203,178.61332015991212,181.6758088396794,,182.06514192565123,,182.92449633077453,71.39374410681013,0.8871301975444794,-0.7534266767120044,1.6405568742564838,3.075536480950185,0.1934785209549586,158478700.0,183.14664937301723,-0.02228153023305024,52668590.0,0.8597154395057851,196.64298283909594,-1.0
2023-09-06 00:00:00-04:00,186.78426205503195,187.2304149251444,179.91370149278592,181.3413543701172,81755800,0.0,0.0,185.9098327636719,184.2728626395369,182.22471618652344,182.77875624114895,178.77950592041014,181.64296719395702,,182.02747006875012,,182.8711542672175,59.17776343955697,0.7280918640813638,-0.45700272471311526,1.185094588794479,3.5138879345613185,0.23727195061830764,76722900.0,183.13346042909112,0.9447654434345332,53365230.0,1.5320050152505666,194.93972254727623,-1.0
2023-09-07 00:00:00-04:00,173.67765269377628,176.6816813943478,172.05171790486162,176.03724670410156,112488800,0.0,0.0,183.90914306640624,181.52765607085703,181.87176971435548,181.55213330185234,178.76018829345702,181.09413798319684,,181.71963982384173,,182.6462343706838,54.76954203686536,0.19643510915679485,-0.32627273363150766,0.5227078427883025,3.892044967670184,0.2585807184157568,-35765900.0,182.6904594500346,1.1335892630892137,55970745.0,2.009778501250966,187.23636576752037,-1.0
2023-09-08 00:00:00-04:00,176.82047189213844,178.69426259870855,176.26526175899272,176.65191650390625,65551300,0.0,0.0,181.98776550292968,179.90240905247032,182.05022430419922,180.6606532296524,178.7824951171875,180.66037826551388,,181.46234776604817,,182.45337577350313,54.92653918389657,-0.1753501011225751,-0.29608036874365323,0.12073026762107814,3.859469604951282,0.2588213109757606,29785400.0,182.52319660430686,0.19301748268293473,56513965.0,1.1599133063836522,189.6266796685514,-1.0
2023-09-11 00:00:00-04:00,178.52572555213936,178.7537488345446,175.81912716109244,177.82180786132812,58953100,0.0,0.0,179.98508911132814,179.20887518096595,182.12458190917968,180.14424759376286,178.86032257080078,180.3838721582449,,181.27962622194406,,182.3076012982805,54.72102933417443,-0.37553272100291224,-0.3119741402026897,-0.06355858080022253,3.8998352340279467,0.2598079220683117,88738500.0,182.3882145749259,0.14584175581539993,56859785.0,1.0368153871844574,189.32331346009204,-1.0
2023-09-12 00:00:00-04:00,177.95070042200115,178.58521118121962,173.32075212571604,174.78805541992188,90370200,0.0,0.0,177.328076171875,177.73526839404678,181.7389175415039,179.17000559627317,178.70367736816405,179.839963252091,,180.95734626144295,,182.07591702850627,48.80617591820236,-0.75882926608341,-0.4013600171550929,-0.35746924892831705,4.145567682132513,0.2648110183951739,-1631700.0,182.12005826383174,1.062271939973574,59194515.0,1.5266650972645017,188.962445320506,-1.0
2023-09-13 00:00:00-04:00,174.99625134216151,175.77948480311008,172.48794973853728,172.7159881591797,84267900,0.0,0.0,175.6030029296875,176.06217483111362,180.75641784667968,177.9961645244314,178.54306869506837,179.14887387568672,,180.5524199854761,,181.79342187447955,40.69987351783241,-1.2084155816103532,-0.5627925881154201,-0.6456229934949331,4.07475133913246,0.2651632731567634,-85899600.0,181.82103855500208,0.5898433888827048,61226780.0,1.3763242162988156,186.524536365588,-1.0
2023-09-14 00:00:00-04:00,172.50778112260195,174.58977763559852,172.09138484558866,174.2328643798828,60895800,0.0,0.0,175.24212646484375,175.4524046439392,179.575634765625,177.31174525501424,178.50192489624024,178.67281995820392,,180.2449677136618,,181.56975909286112,49.05716590642265,-1.430236292312884,-0.7362997794042034,-0.6939365129086805,3.8913381106576788,0.2667774362047204,-25003800.0,181.6172079025326,0.0013467315860353768,61923325.0,0.9834064950485136,185.37151608070718,-1.0
2023-09-15 00:00:00-04:00,174.96647321929925,174.98630593171166,172.32929732967764,173.5090789794922,109259500,0.0,0.0,174.61355895996093,174.80462939641987,178.3006622314453,176.6202002002073,178.5519889831543,178.17357483049955,,179.9203235446024,,181.3358926671065,44.4512552686364,-1.6431288946610607,-0.9176810326661187,-0.725447861994942,3.8453081228356143,0.2618114268719031,-134263300.0,181.27458505776738,0.79719382509931,64083155.0,1.7049644325408135,185.99805867135345,-1.0
2023-09-18 00:00:00-04:00,174.9664984209427,177.84163701778533,174.65915940995401,176.4437255859375,67257600,0.0,0.0,174.33794250488282,175.35099480756634,177.16151580810546,176.58810816633635,178.7244956970215,178.0065693775995,,179.75425613984015,,181.1966102022148,46.71790248659679,-1.5647775735278344,-1.0471091492596338,-0.5176684242682006,4.010312384645506,0.2682264525626332,-67005700.0,181.14732512088747,0.4695814624233883,64387425.0,1.0445766389943378,189.28069305183192,-1.0
2023-09-19 00:00:00-04:00,175.99757641576028,178.08948146713516,175.6109216966876,177.53428649902344,51826900,0.0,0.0,174.88718872070314,176.07875871771967,176.10763244628907,176.76016577106515,178.88460998535157,177.96103303995602,,179.64911350142359,,181.09423795887577,41.85220593530316,-1.4012290640653475,-1.117936988455139,-0.28329207561020864,3.8049463940475454,0.2677742041834373,-15178800.0,181.0684316378098,0.14458701413427555,64663175.0,0.8014901835550141,189.91916337548457,-1.0
2023-09-20 00:00:00-04:00,177.72265814247962,178.1588871164402,173.89576095445636,173.98500061035156,58436200,0.0,0.0,175.1409912109375,175.3808393402851,175.3719970703125,176.25552986180028,178.79835662841796,177.57812551180348,,179.38301643598697,,180.89902904949122,30.412426851726053,-1.5320470801580086,-1.2007626143605161,-0.3312844657974925,3.8453120504621774,0.27646679927588386,-73615000.0,180.9460215838438,-0.2852348090288396,65483040.0,0.8923867920609673,187.92739809029615,-1.0
2023-09-21 00:00:00-04:00,173.05307823361915,174.7880703941122,172.36899318987008,172.43838500976562,63149100,0.0,0.0,174.78209533691407,174.4000212223246,175.0121109008789,175.561435524831,178.4419403076172,177.083675328568,,179.05927474154484,,180.6707100197382,28.474436737442957,-1.7370161641281072,-1.308017061586064,-0.4289991025420432,3.9019650936068575,0.2649094425298707,-136764100.0,180.77095586225755,-0.4386187780472367,66004355.0,0.9567414150172363,183.41743806853495,-1.0
2023-09-22 00:00:00-04:00,173.17201907467273,175.56135441857745,172.55734106823024,173.29098510742188,56725400,0.0,0.0,174.7384765625,174.0303425154003,174.67601776123047,175.14859326581055,178.36312103271484,176.7191643871339,,178.7923469805988,,180.47489651721216,26.82461067143221,-1.8113350519512608,-1.4086834658288923,-0.4026515861223685,3.979860619430436,0.24967034593689943,-80038700.0,180.6323402686542,-0.1346411131434464,66093335.0,0.858262032018811,184.03804007420914,-1.0
2023-09-25 00:00:00-04:00,172.70604916227998,175.4522977411563,172.65647493916612,174.56993103027344,46172700,0.0,0.0,174.36371765136718,174.21020535432604,174.350830078125,175.04337504972753,178.23770599365236,176.51278382663344,,178.59832423946605,,180.32077024689505,29.174324794354277,-1.7491460531293797,-1.4767775018367364,-0.27236855129264326,4.01172868254323,0.24672376345679733,-33866000.0,180.5302589141675,-0.21678927825678374,65829490.0,0.7013984158163765,183.99143900952788,-1.0
2023-09-26 00:00:00-04:00,173.32074847329434,173.69747930093746,170.1878450472042,170.4852752685547,64588900,0.0,0.0,172.95391540527345,172.9685619894813,173.9205520629883,174.21458516305364,177.8297348022461,175.9344463302228,,178.22801839221015,,180.06813302997833,31.768253681897207,-1.9993230448367854,-1.5812884749748122,-0.4180345698619732,3.7419192081623476,0.25670151878499586,-98454900.0,180.33241613856578,-0.2852854148823395,66867900.0,0.9659178768886117,181.61500292170723,-1.0
2023-09-27 00:00:00-04:00,171.1395892983555,171.55598552227247,167.60021383109716,168.96836853027344,66921800,0.0,0.0,171.95058898925782,171.63516416765412,173.54579010009766,173.26068571469744,177.15110397338867,175.26652869634734,180.54373931884766,177.80807715960262,,179.7874384568173,36.398292395050994,-2.2910223043250255,-1.723237266805711,-0.5677850375193145,3.360928867156614,0.2412703571042074,-165376700.0,180.09032907616057,-0.20584469293764296,67563795.0,0.9904979434621752,179.44971141230192,-1.0
2023-09-28 00:00:00-04:00,167.8877524521619,170.55468568556878,166.18250180019757,169.22618103027344,56294400,0.0,0.0,171.3081481933594,170.83216978768766,173.0451217651367,172.52711305822294,176.31037826538085,174.6877437726718,180.06494354248048,177.4212468495768,,179.5243963935024,35.51268380306303,-2.4731175701376458,-1.873215039915543,-0.5999025302221028,3.4834408664969163,0.22673242470585378,-109082300.0,179.88167471166076,-0.07556186140916121,67337820.0,0.835999739819317,178.80234280710872,-1.0
2023-09-29 00:00:00-04:00,170.54473485773315,171.5857329254824,168.8791349237489,169.74168395996094,51861100,0.0,0.0,170.5982879638672,170.4686745115254,172.6683822631836,172.02065651953478,175.48452224731446,174.2140888243584,179.6354672241211,177.07710583541655,,179.28433539097676,33.82293729383019,-2.547059901652375,-2.0079852433058654,-0.5390746583465096,3.467153461374155,0.22746453995418767,-57221200.0,179.71946030045598,-0.5253401306064919,66891150.0,0.7753058513719677,180.681059808751,-1.0
2023-10-02 00:00:00-04:00,169.75161672914737,172.8052044328195,169.46409530048962,172.25991821289062,52164500,0.0,0.0,170.13628540039062,171.06575574559128,172.2500015258789,172.06415969167156,174.70575866699218,174.0270478254623,179.27991943359376,176.8624367172567,,179.1144396667723,44.8317811582919,-2.3781491479759893,-2.0820185652389958,-0.29613058273699355,3.3297713240046045,0.2333423887249231,-5056700.0,179.58518526987103,-0.22440735322104866,67211050.0,0.7761298179391632,181.28584107900096,-1.0
2023-10-03 00:00:00-04:00,170.78269477378157,172.14095595651972,169.3550569046923,170.92149353027344,49594600,0.0,0.0,170.22352905273436,171.0176683404704,171.5887222290039,171.85639812030013,173.8481773376465,173.72994489426233,178.8815640258789,176.5990976958267,,178.9190627984623,46.21811231052615,-2.3238919452934113,-2.130393524050205,-0.19349842124320604,3.3021517699778564,0.2327307062496288,-54651300.0,179.4507580204364,-0.043072226970935934,67426780.0,0.7355326770757851,181.02708810427762,-1.0
2023-10-04 00:00:00-04:00,169.62271803074952,172.71597100628938,169.50375199905025,172.17068481445312,53020300,0.0,0.0,170.8639923095703,171.4020071652107,171.40729064941405,171.91354207543716,173.38964385986327,173.58083735657985,178.49096466064452,176.40380134078714,,178.76034021290255,45.604372372403624,-2.1565432322528864,-2.135623490150274,-0.020919742102612382,3.353139356922804,0.20489869151910395,-1631000.0,179.32211668149668,-0.09268056444464223,65990005.0,0.803459554215824,181.07367102991802,-1.0
2023-10-05 00:00:00-04:00,172.29955283135268,173.9453201351637,171.19907169783187,173.4099578857422,48527900,0.0,0.0,171.70074768066405,172.0713240721467,171.50444793701172,172.18562126062986,173.2582794189453,173.56450300068192,178.1077261352539,176.27241242567314,,178.63618342775172,49.79326218021835,-1.9032032108209194,-2.089139260366251,0.18593604954533172,3.359513630872649,0.18130394978974737,46896900.0,179.2281174593349,-0.23153457452283566,62791960.0,0.7728362038706866,182.63415681367292,-1.0
2023-10-06 00:00:00-04:00,172.30949278163357,176.46356172729125,171.69479961979252,175.9678497314453,57266700,0.0,0.0,172.94598083496095,173.37016595869878,171.77213439941406,172.87330657461115,173.22407608032228,173.79415793621115,177.80099090576172,176.2591084140467,,178.5750741655505,48.99161332168463,-1.4813320409010373,-1.967577452619833,0.48624541171879576,3.390671064387334,0.18898944302096174,104163600.0,179.15194766439694,0.009542462459497969,62377730.0,0.9180632254492108,184.63487938032307,-1.0
2023-10-09 00:00:00-04:00,175.29367439346143,177.51446959158443,174.2923416030924,177.45498657226562,42390800,0.0,0.0,173.98499450683593,174.73177282997108,172.06063995361328,173.70634664584693,173.20573501586915,174.14386191786375,177.4723159790039,176.31111487723976,,178.54975028396606,49.834740020008,-1.0165853829042248,-1.7773785832409001,0.7607932003366753,3.443783079961938,0.1899644922422755,146554400.0,179.11829141400432,-0.08190770736820674,61549615.0,0.6887256727763448,186.58699586007015,-1.0
2023-10-10 00:00:00-04:00,176.5726011495921,178.17870301308767,176.4238784890915,176.860107421875,43698000,0.0,0.0,175.17271728515624,175.44121769396799,172.6981231689453,174.2797618323033,173.3093376159668,174.40325907962213,177.11946655273437,176.33488794900134,,178.51202694260587,56.83310474480163,-0.6879010564722989,-1.5594826604815177,0.8715816040092188,3.264618677248533,0.1796196208133591,102856400.0,179.09365644785515,-0.32344412120348853,59216005.0,0.7379423856776559,187.19670257609943,-1.0
2023-10-11 00:00:00-04:00,176.67174177957318,178.30760034526705,176.07689649671707,178.25802612304688,47551100,0.0,0.0,176.390185546875,176.38015383701983,173.62708892822266,175.0030868814071,173.58643951416016,174.77128744484455,176.81120880126954,176.41782676395258,,178.5064253886433,63.92966867931916,-0.31207635600372896,-1.3100010172564542,0.9979246612527253,3.2511634375562375,0.17500873568813685,150407500.0,179.07283746098378,-0.2894527642711344,57380165.0,0.8287027407467371,186.5701398932143,-1.0
2023-10-12 00:00:00-04:00,178.52570660256114,180.7762279340573,177.50452608120557,179.16021728515625,56743100,0.0,0.0,177.5402374267578,177.3068416530821,174.62049255371093,175.75893242282535,173.83280715942382,175.1902155920639,176.58099395751952,176.5356365506848,,178.52067123346495,64.0150963085605,0.0572569661761122,-1.0365490853188482,1.0938060514949604,3.261787183559087,0.1734858188018662,207150600.0,179.07401010611133,0.007970597430650317,57172530.0,0.9924888753392582,188.18812387009783,-1.0
2023-10-13 00:00:00-04:00,179.8641290223829,180.3697497847248,176.61225971587282,177.31617736816406,51427100,0.0,0.0,177.80990295410157,177.3099535581095,175.37794189453126,176.04206898605878,174.0231620788574,175.39309775244752,176.34181884765624,176.5690425996861,,178.49473292113433,56.38541393183802,0.19998971092806528,-0.789241083510483,0.9892307944385483,3.330477702620645,0.1774402414189522,155723500.0,179.0602389752662,-0.008368507416927184,54280910.0,0.9474251629163918,187.85401923290075,-1.0
